Order_ID,Distance_km,Prep_Time_min,Riders_Available,Order_Queue,Weather,Rain_mm,Temp_C,Wind_mps,Rush_Hour,DayOfWeek,Time_Slot,Vehicle,Road_Type,Promo,Tip_Level,Delivery_Time_min
10819,4.6,6,9,4,Fog,0.0,29.6,0.0,0,1,Afternoon,Bike,Downtown,0,3,50.9
11813,8.3,7,14,10,Clear,0.0,18.3,4.1,0,2,Dinner,Scooter,Downtown,1,1,67.5
12553,7.1,11,2,2,Rain,4.5,11.6,4.0,0,6,Lunch,Bike,Highway,1,1,72.9
11553,2.8,15,5,3,Clear,0.0,23.4,2.6,1,0,Dinner,Scooter,Downtown,1,3,53.8
14048,4.1,12,12,5,Rain,3.6,23.4,4.1,0,3,Night,Car,Highway,0,0,55.5
10817,3.4,14,9,2,Clear,0.0,19.1,3.7,1,6,Lunch,Scooter,Downtown,0,0,53.7
11573,8.2,25,15,4,Clear,0.0,16.3,4.7,0,2,Afternoon,Car,Suburban,0,0,77.5
14553,11.8,14,3,2,Clear,0.0,4.4,3.4,0,6,Lunch,Scooter,Suburban,0,1,87.2
11801,7.9,13,6,7,Rain,4.0,16.8,3.8,0,4,Dinner,Scooter,Suburban,1,0,83.6
14288,4.3,17,9,2,Clear,0.0,17.9,3.3,1,4,Afternoon,Bike,Downtown,1,3,69.9
10382,15.6,15,14,5,Clear,0.0,6.4,3.6,1,5,Morning,Scooter,Downtown,0,2,110.4
12875,3.3,14,12,4,Rain,1.7,0.8,4.8,1,3,Dinner,Car,Suburban,0,2,52.2
14348,0.4,16,15,1,Clear,0.0,21.7,2.5,1,4,Night,Bike,Highway,1,2,31.6
14627,5.8,11,15,1,Fog,0.0,20.0,2.5,0,2,Afternoon,Car,Downtown,0,1,62.1
13504,2.4,5,9,5,Clear,0.0,24.4,3.9,1,1,Morning,Scooter,Suburban,0,3,42.7
12312,4.9,14,5,6,Clear,0.0,15.3,3.7,0,5,Lunch,Scooter,Downtown,0,1,54.7
11781,3.2,11,15,2,Rain,2.2,12.0,1.7,1,5,Afternoon,Scooter,Highway,0,1,42.3
12727,3.9,17,8,3,Clear,0.0,10.5,2.4,1,4,Morning,Bike,Highway,0,0,48.9
12438,2.4,13,8,3,Clear,0.0,10.5,2.4,0,3,Lunch,Bike,Suburban,0,0,43.4
12334,1.5,7,6,3,Clear,0.0,24.9,3.8,0,0,Lunch,Scooter,Suburban,0,1,32.5
10865,4.3,8,15,4,Clear,0.0,35.0,2.0,0,0,Night,Scooter,Suburban,1,2,40.0
13639,14.3,17,7,4,Clear,0.0,18.8,3.3,0,1,Morning,Scooter,Downtown,0,2,92.0
13165,18.1,18,1,3,Rain,0.4,15.1,4.4,1,5,Afternoon,Bike,Downtown,1,3,150.0
10555,2.5,20,2,3,Rain,8.2,16.1,3.7,0,5,Lunch,Scooter,Downtown,0,2,65.4
11160,8.8,17,15,5,Clear,0.0,5.3,3.2,1,4,Lunch,Scooter,Highway,1,1,86.4
11214,3.6,14,7,4,Clear,0.0,21.4,4.2,0,2,Dinner,Bike,Suburban,1,0,46.7
13761,6.7,15,13,1,Rain,4.9,21.1,2.9,0,4,Morning,Bike,Suburban,0,3,60.1
14214,5.8,11,3,4,Rain,5.6,1.0,2.9,0,2,Dinner,Scooter,Suburban,1,2,72.1
10049,6.7,13,4,1,Clear,0.0,6.4,4.4,1,5,Lunch,Car,Highway,1,2,60.9
12368,15.6,16,2,1,Clear,0.0,35.0,3.7,1,1,Dinner,Bike,Suburban,0,1,132.1
10701,3.8,17,13,4,Clear,0.0,13.7,1.6,1,0,Afternoon,Scooter,Downtown,1,3,58.9
10653,8.5,21,8,4,Clear,0.0,7.7,4.9,0,5,Dinner,Bike,Suburban,0,3,70.6
13934,5.5,26,15,2,Clear,0.0,11.0,2.6,0,4,Dinner,Scooter,Downtown,1,2,68.1
14410,13.1,14,12,2,Clear,0.0,9.7,3.2,1,2,Night,Scooter,Downtown,1,0,106.8
13312,2.4,16,5,5,Clear,0.0,35.0,2.3,0,6,Lunch,Car,Suburban,0,3,40.6
10749,3.0,10,12,3,Clear,0.0,9.3,5.1,0,2,Afternoon,Scooter,Highway,0,2,33.2
11456,12.8,20,7,3,Clear,0.0,16.9,2.9,1,3,Lunch,Scooter,Highway,0,0,99.1
14196,2.1,20,5,4,Clear,0.0,14.8,3.3,0,0,Afternoon,Bike,Suburban,1,1,51.5
12390,3.5,15,7,0,Clear,0.0,18.8,1.2,1,3,Morning,Scooter,Downtown,0,3,40.4
13495,5.5,15,15,5,Clear,0.0,35.0,1.7,1,4,Dinner,Car,Suburban,0,3,50.6
10867,13.2,6,15,4,Clear,0.0,8.2,3.6,0,1,Dinner,Bike,Suburban,0,1,90.5
10753,5.5,25,8,6,Clear,0.0,10.7,3.2,1,6,Dinner,Bike,Downtown,0,1,76.8
11645,9.1,15,14,4,Clear,0.0,14.6,2.4,0,1,Afternoon,Scooter,Downtown,0,0,74.0
10093,5.7,11,12,1,Rain,7.2,8.6,1.5,0,5,Dinner,Bike,Suburban,0,1,57.6
14825,4.7,14,4,4,Clear,0.0,22.1,3.1,0,4,Dinner,Scooter,Suburban,0,0,48.7
13102,5.1,20,1,7,Clear,0.0,6.0,0.7,1,3,Dinner,Bike,Downtown,1,1,79.6
12433,6.9,15,12,9,Snow,1.7,-7.9,6.0,1,0,Morning,Scooter,Suburban,1,3,97.1
12630,3.5,6,13,4,Rain,4.7,16.7,2.8,1,2,Dinner,Scooter,Downtown,1,2,54.2
11491,3.4,12,3,4,Fog,0.0,29.2,2.9,0,0,Dinner,Scooter,Suburban,0,3,55.9
12896,3.1,16,6,2,Rain,0.7,7.1,2.7,0,6,Lunch,Car,Downtown,0,3,50.0
12178,8.4,13,14,4,Fog,0.0,13.4,2.0,0,1,Afternoon,Bike,Downtown,1,2,86.6
10730,2.7,10,3,3,Snow,6.3,1.8,2.1,1,2,Afternoon,Bike,Downtown,0,3,59.9
14760,5.4,15,9,7,Clear,0.0,20.9,3.7,1,2,Lunch,Bike,Suburban,1,3,65.7
12472,2.9,17,5,3,Fog,0.0,21.6,4.5,1,0,Afternoon,Car,Downtown,0,0,67.6
12243,2.6,17,2,3,Clear,0.0,16.1,3.2,1,5,Lunch,Scooter,Highway,0,0,49.6
11937,1.9,11,6,5,Clear,0.0,6.7,2.4,1,3,Lunch,Bike,Suburban,0,2,43.2
11746,5.0,16,9,5,Clear,0.0,1.3,3.0,0,5,Dinner,Scooter,Suburban,0,3,53.3
14747,0.3,12,14,6,Clear,0.0,5.5,4.6,1,1,Afternoon,Bike,Downtown,0,2,33.1
14374,3.8,5,13,7,Clear,0.0,17.4,2.4,0,1,Morning,Scooter,Suburban,0,0,37.8
13492,5.6,12,10,4,Clear,0.0,1.6,1.7,0,1,Lunch,Scooter,Highway,1,3,45.4
11111,1.3,14,11,3,Clear,0.0,21.4,2.7,0,3,Afternoon,Scooter,Downtown,1,2,39.1
13338,2.0,12,12,2,Clear,0.0,12.6,2.9,0,2,Morning,Car,Downtown,0,0,38.4
14033,1.8,17,6,2,Clear,0.0,15.7,4.6,0,2,Lunch,Bike,Suburban,0,2,40.7
14472,1.0,18,14,3,Clear,0.0,15.5,2.6,0,5,Dinner,Bike,Downtown,0,1,43.1
14158,5.0,13,7,6,Clear,0.0,4.3,1.4,0,0,Afternoon,Bike,Highway,1,2,59.3
10347,3.5,7,3,5,Clear,0.0,8.9,2.5,0,2,Afternoon,Bike,Suburban,1,1,44.9
11186,3.5,17,5,5,Clear,0.0,-4.2,3.3,0,5,Afternoon,Car,Downtown,0,3,50.8
14007,2.1,13,5,6,Rain,1.4,24.9,4.0,0,1,Dinner,Scooter,Suburban,0,3,52.0
11516,3.4,19,5,1,Rain,6.5,28.1,3.6,0,4,Lunch,Car,Highway,1,2,51.2
14670,8.0,14,5,1,Rain,9.0,9.7,3.1,0,2,Morning,Scooter,Highway,0,3,62.4
10579,5.4,12,15,0,Clear,0.0,22.6,2.9,1,5,Lunch,Scooter,Downtown,0,2,46.8
11965,7.3,18,6,0,Rain,2.2,9.8,3.9,1,2,Afternoon,Scooter,Suburban,1,2,79.4
10076,0.9,16,9,3,Clear,0.0,4.7,3.8,1,3,Dinner,Car,Downtown,0,2,34.0
11430,10.8,23,15,0,Clear,0.0,24.0,2.0,0,4,Morning,Scooter,Downtown,0,0,82.3
13713,4.4,11,13,8,Clear,0.0,4.8,1.9,1,6,Afternoon,Scooter,Downtown,0,0,60.5
14431,4.4,27,12,2,Clear,0.0,28.9,3.5,1,3,Lunch,Scooter,Suburban,0,2,59.3
12752,8.1,7,5,7,Clear,0.0,20.7,2.8,0,6,Lunch,Car,Suburban,1,1,62.7
14953,4.5,14,2,2,Clear,0.0,-10.0,5.5,0,1,Afternoon,Bike,Suburban,0,2,54.5
11847,8.2,15,7,7,Clear,0.0,13.6,1.9,1,4,Night,Bike,Suburban,0,3,84.7
10132,4.1,9,2,1,Clear,0.0,5.4,4.2,0,6,Lunch,Scooter,Suburban,1,0,43.1
10179,8.9,15,14,7,Rain,1.6,22.1,2.7,0,5,Dinner,Scooter,Highway,0,0,72.0
12900,6.1,17,2,3,Clear,0.0,7.3,1.3,1,6,Dinner,Bike,Downtown,1,0,82.6
14467,2.9,12,12,4,Clear,0.0,21.6,2.5,1,3,Lunch,Scooter,Highway,0,2,40.5
14195,9.8,16,13,7,Clear,0.0,9.3,1.8,1,6,Lunch,Scooter,Suburban,1,0,99.3
12523,0.5,19,6,4,Rain,1.5,3.6,2.6,0,2,Night,Scooter,Suburban,0,0,48.1
11843,5.3,15,15,4,Fog,0.0,9.2,1.8,0,4,Dinner,Scooter,Downtown,0,2,56.8
12099,2.8,16,7,3,Clear,0.0,21.3,1.0,1,6,Morning,Scooter,Suburban,0,1,48.6
13950,11.8,13,9,4,Clear,0.0,-2.8,1.6,0,2,Dinner,Scooter,Highway,0,1,71.8
12374,2.1,24,3,3,Clear,0.0,19.7,4.1,0,4,Dinner,Scooter,Downtown,1,3,54.7
10605,2.3,19,2,7,Clear,0.0,28.1,3.4,0,2,Morning,Bike,Downtown,0,1,64.5
12628,2.9,11,7,3,Clear,0.0,24.1,0.0,1,2,Lunch,Scooter,Suburban,0,3,38.9
10026,1.2,19,6,4,Clear,0.0,15.8,3.0,0,0,Dinner,Bike,Suburban,0,3,45.6
10659,16.0,14,7,4,Clear,0.0,8.2,3.7,0,2,Dinner,Bike,Highway,0,3,103.2
14978,11.6,12,15,6,Rain,3.8,12.4,2.3,0,0,Morning,Car,Highway,0,0,81.5
13318,2.7,12,15,2,Clear,0.0,-3.9,2.8,1,2,Dinner,Bike,Suburban,0,2,38.7
13869,4.3,22,1,1,Clear,0.0,15.6,4.7,0,5,Morning,Scooter,Downtown,0,1,59.3
10174,6.3,14,15,3,Clear,0.0,21.1,3.8,1,4,Dinner,Bike,Downtown,1,3,69.0
11612,1.4,16,3,6,Clear,0.0,10.9,1.4,0,3,Dinner,Scooter,Downtown,0,0,45.9
10438,3.1,16,10,0,Rain,14.5,15.3,2.4,1,2,Lunch,Scooter,Downtown,1,0,55.6
10332,7.6,7,3,6,Clear,0.0,20.1,2.8,0,1,Dinner,Car,Suburban,0,2,55.0
13101,5.1,23,14,1,Rain,4.1,7.3,3.0,1,5,Lunch,Car,Downtown,0,2,74.6
11455,10.3,11,9,2,Rain,0.7,13.5,2.7,0,4,Dinner,Scooter,Suburban,0,0,81.3
10343,20.0,16,13,2,Clear,0.0,20.8,1.7,1,0,Afternoon,Bike,Suburban,1,3,150.0
13210,5.1,20,1,4,Rain,2.5,10.3,4.9,1,3,Dinner,Bike,Suburban,0,1,81.5
14577,3.5,17,7,5,Clear,0.0,9.5,3.1,0,6,Afternoon,Scooter,Suburban,0,2,48.4
11089,4.2,13,13,1,Clear,0.0,19.4,2.3,0,4,Night,Bike,Highway,0,1,46.9
10480,2.7,10,2,3,Clear,0.0,22.5,3.1,0,0,Dinner,Bike,Downtown,0,3,46.0
10728,5.4,13,1,5,Fog,0.0,-5.7,3.5,1,0,Dinner,Bike,Downtown,0,3,79.6
13784,8.5,17,14,4,Clear,0.0,21.2,4.2,0,4,Dinner,Scooter,Downtown,0,1,78.0
10977,8.8,14,14,2,Clear,0.0,14.0,3.5,1,1,Dinner,Bike,Highway,1,2,85.4
13785,1.7,14,5,6,Clear,0.0,10.4,3.3,1,3,Morning,Car,Downtown,1,0,53.4
12978,11.9,22,8,6,Clear,0.0,20.9,0.4,0,0,Dinner,Bike,Suburban,0,3,91.2
11929,3.6,19,3,4,Fog,0.0,28.1,2.3,1,1,Lunch,Scooter,Downtown,0,0,74.4
11469,6.3,10,2,6,Clear,0.0,17.0,2.9,1,6,Lunch,Scooter,Downtown,0,2,65.3
11225,0.5,12,7,1,Clear,0.0,24.7,2.8,1,2,Dinner,Scooter,Suburban,1,3,29.3
12857,0.4,13,7,2,Clear,0.0,-4.6,0.4,1,4,Night,Car,Suburban,1,3,35.0
11953,13.2,15,12,6,Fog,0.0,14.8,1.2,0,1,Lunch,Bike,Downtown,0,0,115.6
14831,20.0,15,4,2,Rain,0.6,12.4,4.8,0,6,Dinner,Scooter,Suburban,1,1,126.7
14501,17.3,19,10,5,Rain,3.7,3.2,2.2,0,0,Lunch,Bike,Suburban,1,0,124.2
11893,3.5,8,1,4,Clear,0.0,27.3,0.7,0,6,Dinner,Scooter,Downtown,1,0,58.8
11300,5.9,12,15,7,Clear,0.0,11.9,1.4,0,2,Afternoon,Bike,Downtown,1,1,65.7
12991,9.1,17,7,5,Rain,1.9,12.0,4.3,0,1,Lunch,Car,Highway,0,1,71.7
14600,8.8,21,7,5,Clear,0.0,8.8,4.6,1,5,Afternoon,Scooter,Highway,1,2,81.0
10661,11.2,9,5,3,Rain,1.6,4.2,3.8,0,4,Dinner,Scooter,Downtown,0,2,82.1
14578,2.9,14,3,6,Clear,0.0,20.0,2.6,0,5,Afternoon,Bike,Highway,1,3,56.0
14074,2.0,3,2,4,Clear,0.0,6.1,2.7,1,2,Night,Scooter,Suburban,1,3,34.9
12785,3.1,18,3,3,Fog,0.0,12.1,3.8,0,0,Dinner,Scooter,Suburban,0,2,60.4
14938,0.5,17,15,6,Clear,0.0,25.6,3.5,0,6,Afternoon,Scooter,Downtown,0,1,43.2
13828,8.5,15,10,4,Snow,4.1,0.9,3.7,0,0,Lunch,Bike,Downtown,0,1,89.6
12715,1.0,13,14,2,Clear,0.0,-4.7,3.1,1,3,Dinner,Scooter,Downtown,1,0,34.9
14658,6.0,17,4,4,Rain,1.0,-4.2,4.3,0,4,Dinner,Bike,Suburban,0,2,73.4
10268,3.7,11,9,1,Rain,2.6,5.4,2.3,0,6,Dinner,Scooter,Downtown,1,0,51.0
14443,1.7,11,3,5,Clear,0.0,9.5,3.8,0,6,Lunch,Bike,Downtown,0,1,46.6
14960,6.8,13,15,7,Rain,6.4,22.0,2.4,1,2,Night,Scooter,Downtown,0,1,75.7
13373,1.7,17,4,4,Rain,3.4,10.2,4.8,0,0,Dinner,Bike,Suburban,0,0,56.9
13596,4.3,20,2,6,Rain,1.0,13.5,4.0,0,5,Afternoon,Bike,Suburban,1,2,71.4
14317,20.0,15,3,6,Clear,0.0,8.6,1.3,1,3,Afternoon,Car,Suburban,0,1,139.0
13723,5.5,17,15,3,Clear,0.0,-6.6,5.4,0,3,Afternoon,Car,Downtown,0,3,57.3
13407,8.5,11,5,6,Clear,0.0,24.6,0.2,1,1,Dinner,Scooter,Downtown,0,1,72.8
11279,9.8,13,5,4,Rain,0.3,4.7,2.4,1,6,Dinner,Car,Downtown,0,1,96.0
14641,4.4,13,8,4,Clear,0.0,22.5,2.5,0,1,Dinner,Car,Downtown,0,0,54.6
13918,9.1,14,4,1,Clear,0.0,3.2,0.7,0,0,Night,Scooter,Suburban,0,1,71.4
12679,3.9,16,10,6,Rain,0.7,9.6,1.5,0,5,Dinner,Bike,Suburban,1,0,60.6
11622,4.9,22,3,0,Clear,0.0,17.7,1.8,0,6,Morning,Bike,Downtown,0,3,51.1
14104,7.6,10,14,5,Fog,0.0,17.3,3.8,0,1,Afternoon,Bike,Downtown,0,1,83.9
12858,12.4,3,15,1,Clear,0.0,5.6,2.4,0,4,Morning,Car,Downtown,0,3,65.4
11897,4.8,17,14,3,Rain,4.0,10.7,2.0,0,5,Afternoon,Bike,Downtown,0,2,64.9
13925,8.8,10,9,3,Rain,0.7,20.7,6.4,0,3,Afternoon,Car,Suburban,0,3,63.7
13015,4.6,25,13,4,Clear,0.0,0.7,0.9,0,6,Morning,Scooter,Downtown,0,1,61.6
14439,1.3,13,5,3,Rain,1.5,2.6,2.9,0,3,Afternoon,Bike,Suburban,1,0,40.9
10068,6.3,10,2,7,Fog,0.0,22.8,4.7,0,6,Morning,Scooter,Suburban,0,1,71.8
12043,2.7,9,3,3,Clear,0.0,11.2,2.7,1,2,Night,Scooter,Suburban,1,0,53.6
12581,4.8,16,10,3,Clear,0.0,15.9,3.4,1,5,Afternoon,Scooter,Highway,0,3,53.1
13783,5.0,17,3,7,Clear,0.0,6.9,4.2,0,1,Night,Car,Downtown,0,3,63.3
13791,12.4,20,6,9,Rain,3.5,24.9,2.1,0,2,Dinner,Scooter,Suburban,0,3,100.2
10821,3.3,22,5,2,Clear,0.0,20.6,2.1,0,5,Dinner,Bike,Downtown,1,1,60.5
11227,15.9,16,8,5,Clear,0.0,29.3,4.2,1,2,Lunch,Bike,Downtown,1,2,141.9
12992,2.0,11,13,4,Rain,5.0,14.0,3.4,0,5,Dinner,Bike,Suburban,0,1,51.1
13133,11.5,10,14,5,Rain,2.6,18.6,0.1,0,6,Dinner,Scooter,Suburban,0,1,80.6
12744,5.3,12,14,4,Rain,12.6,8.5,2.4,0,2,Dinner,Bike,Downtown,1,1,73.5
14458,6.5,21,4,2,Clear,0.0,28.3,3.1,0,4,Dinner,Bike,Downtown,0,2,78.5
14270,8.3,16,7,1,Clear,0.0,7.7,4.4,0,0,Morning,Scooter,Highway,0,1,63.7
13350,16.0,27,12,5,Clear,0.0,3.8,2.3,0,5,Morning,Car,Downtown,1,2,115.7
11144,12.4,26,1,5,Clear,0.0,27.6,1.2,0,0,Night,Scooter,Suburban,1,1,102.2
10398,5.2,18,1,1,Clear,0.0,6.5,3.2,1,3,Lunch,Bike,Downtown,1,1,79.0
12907,1.8,21,3,5,Rain,2.0,-2.6,3.6,1,3,Lunch,Bike,Downtown,0,0,64.5
14302,1.8,7,6,5,Clear,0.0,21.8,0.6,0,4,Afternoon,Scooter,Downtown,0,2,44.0
12760,2.3,23,1,4,Clear,0.0,3.4,0.6,0,5,Afternoon,Bike,Suburban,0,3,52.9
11399,6.2,5,13,1,Fog,0.0,12.5,1.7,1,1,Dinner,Bike,Suburban,1,1,68.9
11660,4.2,8,5,5,Fog,0.0,16.6,2.7,0,5,Night,Bike,Highway,0,1,53.0
10980,8.6,21,5,4,Clear,0.0,3.0,3.0,1,6,Lunch,Car,Downtown,0,2,80.5
11299,2.8,15,8,7,Snow,1.6,2.2,3.7,1,5,Lunch,Scooter,Downtown,0,1,71.3
13556,9.4,19,4,4,Rain,2.1,4.1,1.9,0,3,Morning,Bike,Downtown,0,3,98.1
10083,9.5,20,5,1,Clear,0.0,29.2,3.3,0,0,Afternoon,Bike,Highway,1,2,83.7
14508,8.9,17,11,8,Clear,0.0,15.2,1.5,1,0,Morning,Car,Suburban,0,3,78.7
12459,8.2,16,15,3,Clear,0.0,33.0,1.6,0,4,Lunch,Car,Downtown,1,1,76.3
13740,4.4,14,8,5,Snow,2.4,-6.7,0.5,0,5,Afternoon,Bike,Downtown,1,2,73.6
13782,1.2,9,13,2,Rain,2.8,0.6,3.6,1,0,Dinner,Scooter,Suburban,1,1,43.3
12289,6.4,17,13,7,Rain,1.5,11.6,3.4,1,4,Dinner,Scooter,Downtown,0,2,77.8
10424,16.0,9,4,4,Rain,1.5,11.6,2.7,0,1,Dinner,Scooter,Suburban,0,3,104.7
14340,8.1,15,6,7,Rain,1.6,9.6,4.5,0,4,Dinner,Scooter,Downtown,0,1,82.8
11905,3.9,20,5,7,Clear,0.0,14.3,3.8,1,5,Dinner,Scooter,Downtown,0,1,68.3
14539,2.5,20,5,2,Rain,4.0,3.4,2.6,0,5,Dinner,Scooter,Highway,1,2,50.3
13353,7.7,8,8,7,Clear,0.0,21.6,1.1,0,0,Lunch,Scooter,Highway,1,0,56.9
13103,4.9,16,3,3,Clear,0.0,18.4,1.4,0,0,Dinner,Bike,Suburban,1,0,57.4
11566,4.0,21,14,6,Rain,1.4,0.2,2.0,0,5,Night,Bike,Suburban,1,2,63.8
13356,1.4,19,9,2,Clear,0.0,18.8,1.5,0,0,Night,Bike,Downtown,0,0,46.2
10840,4.5,14,10,3,Snow,14.2,8.0,2.2,0,6,Afternoon,Scooter,Suburban,1,0,70.1
10501,8.6,18,10,7,Clear,0.0,22.8,3.5,0,1,Lunch,Scooter,Downtown,1,0,81.9
10142,11.2,9,5,3,Snow,4.9,22.7,1.2,1,2,Morning,Bike,Downtown,0,0,110.2
11378,2.0,19,3,5,Rain,0.3,15.3,2.1,1,4,Dinner,Scooter,Downtown,0,2,61.2
13698,12.3,17,4,4,Snow,2.9,11.9,3.8,0,1,Dinner,Scooter,Suburban,0,1,109.7
12145,2.2,16,4,5,Rain,3.6,7.8,1.5,1,5,Afternoon,Scooter,Downtown,0,2,57.3
11139,3.3,19,1,7,Snow,3.9,7.2,0.6,0,6,Morning,Scooter,Suburban,0,1,79.5
12928,5.7,12,7,2,Rain,13.8,19.2,4.3,0,3,Dinner,Bike,Downtown,0,0,67.7
11788,8.8,20,8,1,Clear,0.0,9.0,1.6,0,2,Afternoon,Scooter,Suburban,1,1,73.1
13485,1.2,10,11,4,Clear,0.0,26.7,2.2,1,4,Afternoon,Scooter,Downtown,0,3,35.8
10551,11.5,16,1,3,Snow,0.1,-10.0,3.9,1,2,Afternoon,Scooter,Highway,0,3,114.7
14907,1.1,13,3,3,Rain,5.0,6.8,2.7,1,1,Lunch,Scooter,Suburban,0,0,48.9
12020,4.4,9,2,4,Rain,3.5,22.7,3.9,0,0,Dinner,Scooter,Suburban,0,0,59.3
10949,6.9,14,3,5,Clear,0.0,11.9,3.2,0,5,Afternoon,Scooter,Downtown,0,2,67.9
12601,0.6,14,14,8,Clear,0.0,12.6,2.7,1,5,Night,Scooter,Suburban,0,2,38.8
10533,3.4,9,1,4,Clear,0.0,9.5,2.4,0,5,Lunch,Scooter,Downtown,0,3,50.2
11830,6.8,21,14,5,Rain,4.8,14.7,3.9,0,4,Lunch,Bike,Suburban,1,1,79.5
12918,8.0,13,13,3,Rain,5.1,4.5,3.4,0,1,Lunch,Scooter,Downtown,0,1,77.2
14419,3.1,18,3,4,Clear,0.0,6.8,2.4,0,4,Lunch,Scooter,Downtown,1,1,50.7
13872,7.7,17,14,4,Snow,0.5,6.1,1.7,0,0,Morning,Car,Downtown,1,3,87.8
11603,1.2,19,7,6,Clear,0.0,19.7,3.9,0,4,Dinner,Car,Suburban,0,3,51.5
10640,14.3,18,6,8,Fog,0.0,13.6,2.8,0,1,Night,Scooter,Suburban,0,2,103.3
14833,5.2,9,11,5,Clear,0.0,2.9,3.0,0,6,Night,Bike,Downtown,0,3,53.9
10968,6.0,15,6,6,Fog,0.0,19.3,0.9,0,6,Night,Bike,Suburban,0,1,78.0
14238,13.7,23,10,8,Clear,0.0,7.5,4.7,0,0,Dinner,Bike,Downtown,0,1,114.0
12698,3.2,17,9,8,Rain,3.7,15.5,0.3,1,6,Morning,Scooter,Downtown,0,0,65.2
11684,2.5,16,7,3,Clear,0.0,16.8,2.2,0,3,Morning,Scooter,Downtown,1,3,47.5
14471,5.0,10,3,4,Clear,0.0,4.7,3.9,0,6,Afternoon,Scooter,Downtown,1,1,56.4
12343,8.4,11,6,3,Fog,0.0,3.0,4.3,0,5,Lunch,Bike,Suburban,0,2,80.8
10156,3.8,13,7,5,Rain,6.5,13.4,1.6,0,0,Night,Scooter,Suburban,0,0,50.7
12488,3.8,13,8,2,Clear,0.0,15.4,3.8,0,1,Afternoon,Scooter,Suburban,0,1,44.2
14642,5.0,16,5,3,Rain,1.0,15.5,5.7,0,0,Dinner,Bike,Suburban,1,0,66.3
11090,3.2,26,7,2,Snow,6.4,3.6,3.3,0,2,Lunch,Bike,Downtown,0,3,79.8
12656,6.7,15,15,3,Rain,4.1,23.1,4.5,1,3,Night,Car,Suburban,0,3,73.1
14241,7.9,15,7,2,Rain,2.1,4.0,2.7,0,1,Afternoon,Scooter,Downtown,0,2,70.9
10289,1.2,15,11,5,Clear,0.0,9.5,1.6,1,1,Morning,Scooter,Suburban,0,3,36.7
10931,1.7,18,14,3,Clear,0.0,2.9,2.8,0,1,Morning,Scooter,Suburban,1,1,43.0
12536,1.4,13,7,1,Clear,0.0,13.9,3.4,1,1,Morning,Bike,Downtown,0,3,32.0
14029,2.4,22,9,4,Clear,0.0,24.7,2.0,0,4,Morning,Scooter,Downtown,1,1,51.4
13372,5.1,22,15,2,Clear,0.0,10.9,1.0,1,5,Afternoon,Scooter,Downtown,1,1,71.5
14622,5.2,9,12,1,Rain,2.1,9.1,2.7,1,4,Night,Scooter,Suburban,1,3,54.1
13292,4.8,26,2,4,Rain,1.0,19.9,3.2,1,1,Afternoon,Scooter,Suburban,0,2,76.2
10943,7.0,20,5,4,Rain,2.9,1.9,1.2,1,6,Dinner,Car,Downtown,0,2,76.0
13860,7.1,14,7,1,Clear,0.0,16.8,3.1,1,6,Lunch,Bike,Suburban,0,3,77.1
14663,4.7,17,4,3,Clear,0.0,28.1,2.4,0,0,Night,Scooter,Downtown,0,0,57.0
11699,5.0,18,9,6,Fog,0.0,11.4,1.1,0,5,Lunch,Car,Downtown,0,2,60.2
14709,8.7,20,2,3,Clear,0.0,20.6,1.3,0,6,Dinner,Scooter,Downtown,1,3,78.0
13201,9.7,16,7,7,Clear,0.0,28.9,2.9,0,3,Dinner,Scooter,Suburban,0,0,79.0
14602,5.2,10,10,4,Clear,0.0,21.4,0.8,1,6,Dinner,Bike,Downtown,1,3,58.6
14609,2.1,16,5,4,Rain,5.2,6.0,1.4,0,4,Lunch,Car,Downtown,0,0,54.0
10986,2.6,21,9,5,Clear,0.0,7.7,4.2,0,5,Dinner,Scooter,Suburban,0,1,53.9
13319,3.5,23,15,0,Clear,0.0,18.8,0.5,0,1,Dinner,Scooter,Highway,0,2,36.0
12868,10.7,18,5,4,Rain,2.3,29.5,2.9,0,4,Morning,Car,Downtown,0,3,90.3
14057,19.2,13,10,3,Rain,3.4,3.5,3.5,0,3,Dinner,Scooter,Suburban,0,0,123.1
14778,5.9,12,3,6,Clear,0.0,-9.1,2.1,0,3,Morning,Bike,Highway,0,0,62.5
10982,7.1,8,1,2,Clear,0.0,6.0,2.1,0,3,Morning,Car,Suburban,0,0,62.5
12493,0.9,19,11,4,Snow,0.1,3.6,0.0,0,5,Morning,Car,Downtown,0,3,51.7
13793,6.4,18,4,3,Clear,0.0,11.9,1.4,0,4,Lunch,Scooter,Downtown,0,0,64.5
13549,3.2,12,5,3,Clear,0.0,7.9,1.2,0,1,Dinner,Scooter,Highway,0,0,41.4
12943,4.4,17,1,5,Clear,0.0,18.9,3.1,0,2,Night,Scooter,Highway,0,0,62.1
13528,2.9,13,14,5,Clear,0.0,10.6,3.0,0,2,Afternoon,Car,Downtown,0,3,51.3
13846,2.1,10,1,6,Snow,4.0,14.2,2.6,0,2,Morning,Scooter,Highway,0,2,59.6
11458,11.7,21,2,5,Fog,0.0,15.1,2.3,0,0,Night,Car,Downtown,0,1,99.3
11396,3.2,6,3,4,Rain,1.8,15.6,5.0,0,6,Lunch,Bike,Suburban,0,1,54.7
10265,12.6,19,4,4,Rain,2.3,25.5,1.1,0,4,Night,Bike,Downtown,1,1,105.5
